search_id,run_order,priority,research_theme,catalog_name,catalog_slug,source_type,query_mode,http_method,endpoint_template,search_term,search_expression,request_parameters_json,geography_scope,time_scope,expected_record_type,what_are_we_expecting,downstream_use,auth_requirement,auth_env_var,pagination_strategy,rate_limit_note,dedupe_key_hint,join_keys_expected,requires_schema_discovery,source_docs_url,notes
CDCL-0016,101,P0,surveillance_public_health,CDC Lyme surveillance 2022-2023,cdc_lyme_x5j9-wybp,disease_surveillance_dataset,dataset_query,GET,https://data.cdc.gov/resource/x5j9-wybp.json,distinct geography values,distinct geography values,"{""$limit"":1000,""$offset"":0,""_analysis_task"":""distinct geography values""}",United States,All available; preserve source vintage,surveillance_observation,"Human case counts, surveillance definitions, geographic trends, reporting limitations, and prevention assets.",Build geographic and temporal outcome layers and document surveillance caveats.,optional_recommended,CDC_SOCRATA_APP_TOKEN,"For row APIs, use $limit/$offset or download the full CSV once.",Use an X-App-Token for repeatable automated access.,dataset id + source row identity or normalized geography/time/disease tuple,"state, county or county FIPS if present, year/reporting period",true,https://dev.socrata.com/foundry/data.cdc.gov/x5j9-wybp,Discover state/county/geography encodings and missing-value conventions. Surveillance location is not necessarily exposure location; preserve case-definition vintage.
CDCL-0017,102,P0,surveillance_public_health,CDC Lyme surveillance 2022-2023,cdc_lyme_x5j9-wybp,disease_surveillance_dataset,dataset_query,GET,https://data.cdc.gov/resource/x5j9-wybp.json,distinct time values,distinct time values,"{""$limit"":1000,""$offset"":0,""_analysis_task"":""distinct time values""}",United States,All available; preserve source vintage,surveillance_observation,"Human case counts, surveillance definitions, geographic trends, reporting limitations, and prevention assets.",Build geographic and temporal outcome layers and document surveillance caveats.,optional_recommended,CDC_SOCRATA_APP_TOKEN,"For row APIs, use $limit/$offset or download the full CSV once.",Use an X-App-Token for repeatable automated access.,dataset id + source row identity or normalized geography/time/disease tuple,"state, county or county FIPS if present, year/reporting period",true,https://dev.socrata.com/foundry/data.cdc.gov/x5j9-wybp,Discover year or reporting-period fields and vintages. Surveillance location is not necessarily exposure location; preserve case-definition vintage.
CDCL-0018,103,P0,surveillance_public_health,CDC Lyme surveillance 2022-2023,cdc_lyme_x5j9-wybp,disease_surveillance_dataset,dataset_query,GET,https://data.cdc.gov/resource/x5j9-wybp.json,null profile,null profile,"{""$limit"":1000,""$offset"":0,""_analysis_task"":""null profile""}",United States,All available; preserve source vintage,data_quality_profile,"Human case counts, surveillance definitions, geographic trends, reporting limitations, and prevention assets.",Build geographic and temporal outcome layers and document surveillance caveats.,optional_recommended,CDC_SOCRATA_APP_TOKEN,"For row APIs, use $limit/$offset or download the full CSV once.",Use an X-App-Token for repeatable automated access.,dataset id + source row identity or normalized geography/time/disease tuple,"state, county or county FIPS if present, year/reporting period",true,https://dev.socrata.com/foundry/data.cdc.gov/x5j9-wybp,Measure missingness after schema mapping. Surveillance location is not necessarily exposure location; preserve case-definition vintage.
NNDSS-0001,104,P1,surveillance_public_health,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,Lyme disease,Lyme disease,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""Lyme disease""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Human case counts, surveillance definitions, geographic trends, reporting limitations, and prevention assets.",Build geographic and temporal outcome layers and document surveillance caveats.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
NNDSS-0002,105,P1,coinfections,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,Babesiosis,Babesiosis,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""Babesiosis""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Other tickborne pathogens, coinfection patterns, and related surveillance or clinical evidence.",Identify where single-disease workflows miss clinically relevant tickborne conditions.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
NNDSS-0003,106,P1,coinfections,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,Anaplasmosis and ehrlichiosis,Anaplasmosis and ehrlichiosis,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""Anaplasmosis and ehrlichiosis""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Other tickborne pathogens, coinfection patterns, and related surveillance or clinical evidence.",Identify where single-disease workflows miss clinically relevant tickborne conditions.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
NNDSS-0004,107,P1,coinfections,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,Powassan virus disease,Powassan virus disease,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""Powassan virus disease""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Other tickborne pathogens, coinfection patterns, and related surveillance or clinical evidence.",Identify where single-disease workflows miss clinically relevant tickborne conditions.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
NNDSS-0005,108,P1,coinfections,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,Spotted fever rickettsiosis,Spotted fever rickettsiosis,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""Spotted fever rickettsiosis""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Other tickborne pathogens, coinfection patterns, and related surveillance or clinical evidence.",Identify where single-disease workflows miss clinically relevant tickborne conditions.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
NNDSS-0006,109,P1,coinfections,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,Tularemia,Tularemia,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""Tularemia""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Other tickborne pathogens, coinfection patterns, and related surveillance or clinical evidence.",Identify where single-disease workflows miss clinically relevant tickborne conditions.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
NNDSS-0007,110,P1,coinfections,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,tickborne disease comparison,tickborne disease comparison,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""tickborne disease comparison""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Other tickborne pathogens, coinfection patterns, and related surveillance or clinical evidence.",Identify where single-disease workflows miss clinically relevant tickborne conditions.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
NNDSS-0008,111,P1,surveillance_public_health,CDC NNDSS Weekly Data,cdc_nndss_weekly,provisional_notifiable_disease_surveillance,dataset_query,GET,https://data.cdc.gov/resource/x9gk-5huc.json,provisional versus finalized counts,provisional versus finalized counts,"{""$limit"":5000,""_condition_filter_to_map_after_schema_discovery"":""provisional versus finalized counts""}",United States,All available; preserve source vintage,weekly_surveillance_observation,"Human case counts, surveillance definitions, geographic trends, reporting limitations, and prevention assets.",Build geographic and temporal outcome layers and document surveillance caveats.,optional_recommended,CDC_SOCRATA_APP_TOKEN,Use $limit/$offset after schema discovery; consider full CSV download for reproducibility.,Throttle conservatively and retry 429/5xx with exponential backoff.,condition + jurisdiction + reporting year/week,"jurisdiction, year, week, condition",true,https://dev.socrata.com/foundry/data.cdc.gov/x9gk-5huc,"Provisional data can be revised. Preserve publication date, reporting period, footnotes, and suppression markers."
TICK-0001,112,P0,ecology_climate,CDC Tick Surveillance Data Sets,cdc_tick_surveillance,downloadable_surveillance_files,download_manifest,GET,https://www.cdc.gov/ticks/data-research/facts-stats/tick-surveillance-data-sets.html,blacklegged tick county status,blacklegged tick county status,"{""target_asset_description"":""Ixodes scapularis present/established county file""}",United States,All available; preserve source vintage,tick_or_pathogen_surveillance_observation,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"No API pagination; enumerate linked files, record checksums, and download each once.",Throttle conservatively and retry 429/5xx with exponential backoff.,source file + county FIPS + pathogen/species + status + observation period,"county FIPS, state, tick species, pathogen, reporting period",true,https://www.cdc.gov/ticks/data-research/facts-stats/tick-surveillance-data-sets.html,A no-records value is not evidence of absence. Preserve sampling and status definitions.
